hotel,hotel_id,images-src,guests,bedroom,bath,price_per_night($),price_id,location,host,Hotel_rating,Hotel_ratingid,userName,userid,RatingbyUsers,userLocation,userCity,locationid,Comments,Crime Rate
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-11,Hosted by Kashif Siddiq,5,0,Saud,23,5,2 years on Airbnb,nill,1,"very good location. well managed, clean and makes sure that your every requirement is fulfilled. better than any 5 star hotel in town.",medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Simna,34,5,5 months on Airbnb,Australia,5,great experience,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Muhammad Ashar,24,5,1 year on Airbnb,Australia,5,I stayed at Kashif’s place for the second time and everything was amazing. He’s a great host and went out of his way to make our stay comfortable. I am definitely recommending this place to others as well.,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Hasan,35,5,6 months on Airbnb,United Kingdom,2,Amazing,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Hamza,25,5,"Peterborough, United Kingdom",nill,1,Brilliant Place! Was spotless which was very surprising for me as you don’t get that in PK. Would definitely recommend to anyone who is coming to Islamabad. Kashif was very helpful through and through.,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Baksh,36,5,3 years on Airbnb,nill,1,Host was very nice and so was the place,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,I-14,Hosted by Kashif Siddiq,5,0,Roc,26,5,China,nill,1,The hosts are very hospitable. Because we are on the plane at 23:20 in the evening. Gave us late check out till 19:30pm. The internet is fast. You can watch YouTube and Netflix on the TV in the house. You can give your clothes to the waiter for washing.,medium
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/1,Hosted by Kashif Siddiq,5,0,Sufian,37,5,"London, United Kingdom",nill,1,Awesome place to stay,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/1,Hosted by Kashif Siddiq,5,0,Nabeel,18,5,3 years on Airbnb,nill,1,"Great host, great place to stay and very practical. Keep up the good work.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/1,Hosted by Kashif Siddiq,5,0,Imran,27,5,3 years on Airbnb,nill,1,"one of the best places that I have visited nothing.
everything was extremely good and clean best place best staff best host",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/2,Hosted by Kashif Siddiq,5,0,Saima,28,5,United Kingdom,nill,1,Neat and clean accomodation. Location wise this place is superb!,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/2,Hosted by Kashif Siddiq,5,0,Atif,38,5,"Karachi, Pakistan",nill,1,looking forward to staying again,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/2,Hosted by Kashif Siddiq,5,0,Muhammad Ashar,24,5,1 year on Airbnb,nill,1,Loved to stay to Kashif’s place. I will definitely consider this place for my next trip as well.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/2,Hosted by Kashif Siddiq,5,0,Javeria,32,5,Italy,nill,1,"Best ever experience with kashif..
Best place to stay in Islamabad…",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/2,Hosted by Kashif Siddiq,5,0,Usman,39,5,Australia,nill,1,I will highly recommend everyone to visit his place. Very relaxing very comfortable. Specially the jacuzzi was outstanding,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Uzair,40,5,8 months on Airbnb,nill,1,"Great place, great host, great service.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Abdul Basit,41,5,"Lincoln, United Kingdom",Germany,7,"Stay was really nice, this studio flat is really luxry and beautiful specially Bathroom,  I felt really happy staying in. Host was also responsive, respectful and friendly.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Muhammad,0,5,United Kingdom,nill,1,"Excellent, very clean, great location, well maintained and on top of everything great host . Thank you so much for everything. Will definitely visit again and again. Good luck and keep it up.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Atif,38,5,"Karachi, Pakistan",nill,1,absolutely perfect,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Mohammad,42,5,9 months on Airbnb,United Kingdom,2,Great place to crash at.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Abdullah,43,5,9 months on Airbnb,nill,1,It was a 5 star stay with kashif. He is a really nice human being. the place is more elegant in reality than it looked in the photos.Each and everything was there nothing missing.Best place to stay in Islamabad .Thumbs up to kashif for a wonderful experience. loved it,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/3,Hosted by Kashif Siddiq,5,0,Raja,44,5,1 year on Airbnb,nill,1,Brilliant!,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-6/4,Hosted by Kashif Siddiq,5,0,Talha,45,5,"England, United Kingdom",nill,1,Kashif was kind and thoughtful. He was extremely flexible with the check in time and tried to make things convenient. Qadeer was also humble and kind. Thank you,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/1,Hosted by Kashif Siddiq,5,0,Sameer,46,5,1 year on Airbnb,United Kingdom,2,"Such a lovely host, place was clean and worth way more than what i paid for.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/1,Hosted by Kashif Siddiq,5,0,Abdullah,43,5,"Dublin, Ireland",nill,1,"Amazing place, very clean, accessible and we'll equipped, feels home. Perfect place specially for families, the host was very friendly and helping, managed us an early check-in on a very short notice.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/1,Hosted by Kashif Siddiq,5,0,Meryam,47,5,5 years on Airbnb,nill,1,A great host and a perfect place to stay.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/1,Hosted by Kashif Siddiq,5,0,JaeHyun,48,5,South Korea,nill,1,"The clean accommodation and fast service were impressive. The spacious bathroom, comfortable bed and iron further enhanced the satisfaction of the accommodation. The neighborhood was quiet and had a shopping district, a school and a park nearby, so as a tourist, it was a great place to get a glimpse of the daily lives of the Pakistani people. If you want to have a comfortable and enjoyable trip with pleasant accommodation and good service, I highly recommend it.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/2,Hosted by Kashif Siddiq,5,0,Shujaat,49,5,3 years on Airbnb,United Kingdom,2,Great place good atmosphere very helping staff👌👍👍,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/2,Hosted by Kashif Siddiq,5,0,A,50,5,3 years on Airbnb,nill,1,"Amazing stay at Kashif’s place. Not only was the place extremely clean and modern, it was a very peaceful neighbourhood and the caretaker was super helpful. Kashif stayed in touch the whole time and made sure we had everything we needed! 
Would absolutely stay here again when i’m in Islamabad next :)",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/2,Hosted by Kashif Siddiq,5,0,Aj,51,5,"Lahore, Pakistan",United Kingdom,2,excellent place in an excellent location.. check in was seamless and the communication with the host and the caretaker was also above par. would recommend anyone looking for a place in Islamabad for a visit.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-7/3,Hosted by Kashif Siddiq,5,0,Muhammad Hammad Ul,21,5,2 years on Airbnb,Pakistan,8,"It is my second stay at Kashif’s place and another comfy and pleasant stay. He is always very cooperative, professional, and proactive host. The caretaker Qadeer is very humble and always available. Place is itself just like displayed in pictures. Beautiful surroundings, easily accessible market, a small park nearby makes the place perfect.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/1,Hosted by Kashif Siddiq,5,0,Zia,52,5,4 years on Airbnb,nill,1,"Everything was perfect, loved the aesthetic of the apartment",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/1,Hosted by Kashif Siddiq,5,0,Kathryn,53,5,"Cincinnati, Ohio",nill,1,Great place to stay . Helpful caretaker and the kashif is very helpful. Will definitely come back to place .,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/2,Hosted by Kashif Siddiq,5,0,Muhammad Usman,54,5,"London, United Kingdom",nill,1,"Great place to stay. 
Kashif is a wonderful host and we recommend his place to all guests!",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/2,Hosted by Kashif Siddiq,5,0,Nabeel,18,5,"Chicago, Illinois",United Kingdom,2,very responsive host and helpful caretaker,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/2,Hosted by Kashif Siddiq,5,0,Saud,23,5,"Melbourne, Australia",nill,1,"I had an incredible stay at this luxurious condo! The interior design, modern amenities, and location were superb. The place was super clean and comfortable, with thoughtful touches everywhere. I loved spending every minute, and it was one of the few places you'd love to look forward to after a long day outside. The location was perfect, within walking distance of excellent restaurants, shops, and attractions. Kashif was friendly and responsive and went out of their way to ensure I had everything I needed. I highly recommend this apartment for an unforgettable stay in the city and peace of mind!",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/2,Hosted by Kashif Siddiq,5,0,Muhammad Hammad Ul,21,5,2 years on Airbnb,nill,1,"I would say, best Airbnb option in Islamabad. Very tidy and attractive house. Kashif is proactive and responsive host and always available. The house is itself peaceful and ambience is pleasing. The house is just like it is seen in the images and described. Personally, I liked the soothing surroundings, beautiful lawn, and the F10 central market which is accessible with in 5 min drive. The small park at the door step makes this house top-notch.  I was working from home and the internet connection and the speed was also fascinating. House has its own parking space and separate entrance. Security, vibes, calmness, and amenities makes it perfect place and it gives at home feel. Highly recommended",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/3,Hosted by Kashif Siddiq,5,0,Faiz Khan,55,5,"Atlanta, Georgia",nill,1,"One of the best places to stay, it gives you homely vibes. The decor was on point and the services were amazing. Will definitely come back and book this place. Amazing experience.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/3,Hosted by Kashif Siddiq,5,0,Nishal,56,5,Australia,nill,1,Never going anywhere else from now on. Best place to stay in Islamabad.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/3,Hosted by Kashif Siddiq,5,0,Shahid,57,5,"New York, New York",nill,1,This Airbnb was very clean and equipped with all the essentials. Kashif is a great host and was always there to help with anything we needed. I highly recommend Kashif’s place for a place to stay in Islamabad.,Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/3,Hosted by Kashif Siddiq,5,0,Shahid,57,5,Australia,nill,1,"Excellent Place to stay, Kashif is a great host and certainly the apartment is as elegant as in the photos.",Low
"Executive suite with jacuzzi,massage chair,parking",0,https://a0.muscache.com/im/pictures/0a92a9ca-6b91-410c-914c-e33b5dab4f47.jpg?im_w=720,4 guests ·,1 bedroom,1 bath,77,0,F-8/3,Hosted by Kashif Siddiq,5,0,Muhammad Mahd,58,5,United Kingdom,nill,1,"I recently had the pleasure of staying in this beautiful and comfortable house, and I must say it exceeded all of my expectations. From the moment I walked in, I felt at home. The house was clean, well-appointed, and had everything I needed to make my stay enjoyable. The bedroom was spacious and cozy, the kitchen was fully equipped and made cooking a breeze, and the outdoor space was perfect for relaxing after a long day. I especially appreciated the attention to detail and the thoughtful touches throughout the house. The neighborhood was quiet and safe, and I loved the convenient location with easy access to shops, restaurants, and attractions. Overall, I had a wonderful stay at this house and would highly recommend it to anyone looking for a comfortable and enjoyable place to stay. Thank you for making my stay so memorable!""",Low
